"Genre","Year","Platform","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Unknown_Sales","Total_Sales"
"Action",1997,"PS",0.349999994039536,0.239999994635582,0,0.0399999991059303,"NULL",0.63
"Action",1997,"PS",0.129999995231628,0.0900000035762787,0,0.00999999977648258,"NULL",0.23
"Action",1997,"PS",0.140000000596046,0.0900000035762787,0,0.0199999995529652,"NULL",0.25
"Action",1997,"PS",0.129999995231628,0.0900000035762787,0,0.0199999995529652,"NULL",0.24
"Action",1997,"PS",0.100000001490116,0.0700000002980232,0,0.00999999977648258,"NULL",0.18
"Action",1997,"PS",0.0900000035762787,0.0599999986588955,0.109999999403954,0.0199999995529652,"NULL",0.28
"Action",1997,"PS",0,0,0.159999996423721,0.00999999977648258,"NULL",0.17
"Action",1997,"PS",0.0500000007450581,0.0399999991059303,0,0.00999999977648258,"NULL",0.1
"Action",1998,"PS",0.0299999993294477,0.0199999995529652,0.0399999991059303,0.00999999977648258,"NULL",0.09999999
"Action",1998,"PS",0.0599999986588955,0.0399999991059303,0,0.00999999977648258,"NULL",0.11
"Action",1998,"PS",0.0799999982118607,0.0599999986588955,0,0.00999999977648258,"NULL",0.15
"Action",1998,"PS",0.0799999982118607,0.0500000007450581,0,0.00999999977648258,"NULL",0.14
"Action",1998,"PS",0.0700000002980232,0.0500000007450581,0,0.00999999977648258,"NULL",0.13
"Action",1998,"PS",0.0700000002980232,0.0500000007450581,0,0.00999999977648258,"NULL",0.13
"Action",1998,"PS",0,0,0.259999990463257,0.0199999995529652,"NULL",0.28
"Action",1998,"PS",0.140000000596046,0.0900000035762787,0,0.0199999995529652,"NULL",0.25
"Action",1998,"PS",0.189999997615814,0.129999995231628,0,0.0199999995529652,"NULL",0.34
"Action",1998,"PS",0.189999997615814,0.129999995231628,0,0.0199999995529652,"NULL",0.34
"Action",1998,"PS",0.129999995231628,0.0900000035762787,0,0.0199999995529652,"NULL",0.24
"Action",1998,"PS",0.129999995231628,0.0900000035762787,0,0.00999999977648258,"NULL",0.23
"Action",1998,"PS",0.370000004768372,0.25,0,0.0399999991059303,"NULL",0.66
"Action",1998,"PS",0.400000005960464,0.270000010728836,0,0.0500000007450581,"NULL",0.72
"Action",1998,"PS",0.200000002980232,0.129999995231628,0,0.0199999995529652,"NULL",0.35
"Action",1998,"PS",0.209999993443489,0.140000000596046,0,0.0199999995529652,"NULL",0.37
"Action",1998,"PS",0.25,0.170000001788139,0,0.0299999993294477,"NULL",0.45
"Action",1998,"PS",0.239999994635582,0.159999996423721,0,0.0299999993294477,"NULL",0.43
"Action",1998,"PS",0.810000002384186,0.759999990463257,0.699999988079071,0.140000000596046,"NULL",2.41
"Action",1998,"PS",1.21000003814697,0.140000000596046,0.100000001490116,0.0399999991059303,"NULL",1.49
"Action",1998,"PS",1.48000001907349,0.200000002980232,0,0.0500000007450581,"NULL",1.73
"Action",1998,"PS",1.12999999523163,2.0699999332428,0,0.219999998807907,"NULL",3.42
"Action",1998,"PS",1.14999997615814,1.13999998569489,0.0599999986588955,0.129999995231628,"NULL",2.48
"Action",1998,"PS",1.87999999523163,1.47000002861023,2.01999998092651,0.449999988079071,"NULL",5.82
"Action",1998,"PS",3.1800000667572,1.83000004291534,0.779999971389771,0.239999994635582,"NULL",6.03
"Action",1998,"PS",0,0,0.0599999986588955,0,"NULL",0.06
"Action",1998,"PS",0.0399999991059303,0.0299999993294477,0,0,"NULL",0.07
"Action",1998,"PS",0.0399999991059303,0.0299999993294477,0,0,"NULL",0.07
"Action",1998,"PS",0.0399999991059303,0.0299999993294477,0,0.00999999977648258,"NULL",0.08
"Action",1998,"PS",0.0399999991059303,0.0299999993294477,0,0,"NULL",0.07
"Action",1998,"PS",0.0199999995529652,0.0199999995529652,0,0,"NULL",0.04
"Action",1998,"PS",0.0299999993294477,0.0199999995529652,0,0,"NULL",0.05
"Action",1998,"PS",0.00999999977648258,0.00999999977648258,0,0,"NULL",0.02
"Action",1998,"PS",0.00999999977648258,0.00999999977648258,0,0,"NULL",0.02
"Action",1999,"PS",0.00999999977648258,0.00999999977648258,0,0,"NULL",0.02
"Action",1999,"PS",0.0299999993294477,0.0199999995529652,0,0,"NULL",0.05
"Action",1999,"PS",0.0299999993294477,0.0199999995529652,0,0,"NULL",0.05
"Action",1999,"PS",0.0399999991059303,0.0299999993294477,0,0.00999999977648258,"NULL",0.08
"Action",1999,"PS",0.0299999993294477,0.0199999995529652,0,0,"NULL",0.05
"Action",1999,"PS",3.10999989509583,2.79999995231628,0.0199999995529652,0.330000013113022,"NULL",6.26
"Action",1999,"PS",1.29999995231628,0.769999980926514,1.53999996185303,0.109999999403954,"NULL",3.72
"Action",1999,"PS",0.709999978542328,0.479999989271164,0.300000011920929,0.100000001490116,"NULL",1.59
"Action",1999,"PS",0.469999998807907,0.319999992847443,0,0.0599999986588955,"NULL",0.85
"Action",1999,"PS",0.5,0.340000003576279,0,0.0599999986588955,"NULL",0.9
"Action",1999,"PS",0.800000011920929,0.540000021457672,0,0.0900000035762787,"NULL",1.43
"Action",1999,"PS",1.10000002384186,0.140000000596046,0,0.0399999991059303,"NULL",1.28
"Action",1999,"PS",0.660000026226044,0.479999989271164,0.00999999977648258,0.0599999986588955,"NULL",1.21
"Action",1999,"PS",0.270000010728836,0.180000007152557,0,0.0299999993294477,"NULL",0.48
"Action",1999,"PS",0.209999993443489,0.140000000596046,0,0.0199999995529652,"NULL",0.37
"Action",1999,"PS",0.230000004172325,0.159999996423721,0,0.0299999993294477,"NULL",0.42
"Action",1999,"PS",0.340000003576279,0.230000004172325,0,0.0399999991059303,"NULL",0.61
"Action",1999,"PS",0.330000013113022,0.219999998807907,0,0.0399999991059303,"NULL",0.59
"Action",1999,"PS",0.310000002384186,0.209999993443489,0,0.0399999991059303,"NULL",0.56
"Action",1999,"PS",0.310000002384186,0.209999993443489,0,0.0399999991059303,"NULL",0.56
"Action",1999,"PS",0.28999999165535,0.200000002980232,0,0.0299999993294477,"NULL",0.52
"Action",1999,"PS",0.119999997317791,0.0799999982118607,0,0.00999999977648258,"NULL",0.21
"Action",1999,"PS",0.119999997317791,0.0799999982118607,0,0.00999999977648258,"NULL",0.21
"Action",1999,"PS",0.100000001490116,0.0700000002980232,0,0.00999999977648258,"NULL",0.18
"Action",1999,"PS",0.0599999986588955,0.0399999991059303,0,0.00999999977648258,"NULL",0.11
"Action",2000,"PS",0.0500000007450581,0.0399999991059303,0,0.00999999977648258,"NULL",0.1
"Action",2000,"PS2",0,0,0.0900000035762787,0,"NULL",0.09
"Action",2000,"PS",0.0799999982118607,0.0599999986588955,0,0.00999999977648258,"NULL",0.15
"Action",2000,"PS2",0.0799999982118607,0.0700000002980232,0,0.0199999995529652,"NULL",0.17
"Action",2000,"PS",0.0900000035762787,0.0599999986588955,0,0.00999999977648258,"NULL",0.16
"Action",2000,"PS",0.0900000035762787,0.0599999986588955,0,0.00999999977648258,"NULL",0.16
"Action",2000,"PS",0.0900000035762787,0.0599999986588955,0,0.00999999977648258,"NULL",0.16
"Action",2000,"PS",0.100000001490116,0.0700000002980232,0,0.00999999977648258,"NULL",0.18
"Action",2000,"PS",0.100000001490116,0.0700000002980232,0,0.00999999977648258,"NULL",0.18
"Action",2000,"PS",0.109999999403954,0.0700000002980232,0,0.00999999977648258,"NULL",0.19
"Action",2000,"PS",0.129999995231628,0.0900000035762787,0,0.0199999995529652,"NULL",0.24
"Action",2000,"PS",0.189999997615814,0.129999995231628,0,0.0199999995529652,"NULL",0.34
"Action",2000,"PS",0.170000001788139,0.119999997317791,0,0.0199999995529652,"NULL",0.31
"Action",2000,"PS",0.170000001788139,0.109999999403954,0,0.0199999995529652,"NULL",0.3
"Action",2000,"PS",0.319999992847443,0.219999998807907,0,0.0399999991059303,"NULL",0.58
"Action",2000,"PS",0.310000002384186,0.209999993443489,0,0.0399999991059303,"NULL",0.56
"Action",2000,"PS",0.230000004172325,0.150000005960464,0.28999999165535,0.0500000007450581,"NULL",0.72
"Action",2000,"PS",0.259999990463257,0.180000007152557,0,0.0299999993294477,"NULL",0.47
"Action",2000,"PS",0.340000003576279,0.490000009536743,0.280000001192093,0.100000001490116,"NULL",1.21
"Action",2000,"PS",0.639999985694885,0.430000007152557,0,0.0700000002980232,"NULL",1.14
"Action",2000,"PS2",0.239999994635582,0.189999997615814,0.75,0.0599999986588955,"NULL",1.24
"Action",2000,"PS",0.509999990463257,0.349999994039536,0,0.0599999986588955,"NULL",0.92
"Action",2000,"PS2",0.300000011920929,0.230000004172325,0.379999995231628,0.0799999982118607,"NULL",0.99
"Action",2000,"PS2",0.239999994635582,0.189999997615814,0.340000003576279,0.0599999986588955,"NULL",0.83
"Action",2000,"PS",2.35999989509583,2.09999990463257,0.0199999995529652,0.25,"NULL",4.73
"Action",2000,"PS",1.96000003814697,1.33000004291534,0,0.230000004172325,"NULL",3.52
"Action",2000,"PS",1.70000004768372,1.25,0.0199999995529652,0.159999996423721,"NULL",3.13
"Action",2000,"PS",0.0299999993294477,0.0199999995529652,0,0,"NULL",0.05
"Action",2000,"PS",0.0299999993294477,0.0199999995529652,0,0,"NULL",0.05
"Action",2000,"PS2",0,0,0.0700000002980232,0,"NULL",0.07
"Action",2000,"PS",0.0399999991059303,0.0299999993294477,0,0,"NULL",0.07
"Action",2000,"PS",0.0199999995529652,0.00999999977648258,0,0,"NULL",0.03
"Action",2001,"PS",0.0199999995529652,0.00999999977648258,0,0,"NULL",0.03
"Action",2001,"PS",0.0199999995529652,0.00999999977648258,0,0,"NULL",0.03
"Action",2001,"PS2",0,0,0.0399999991059303,0,"NULL",0.04
"Action",2001,"PS",0.0199999995529652,0.0199999995529652,0,0,"NULL",0.04
"Action",2001,"PS2",0,0,0.0500000007450581,0,"NULL",0.05
"Action",2001,"PS2",0.0399999991059303,0.0299999993294477,0,0.00999999977648258,"NULL",0.08
"Action",2001,"PS2",0,0,0.0599999986588955,0,"NULL",0.06
"Action",2001,"PS",0.0399999991059303,0.0199999995529652,0,0,"NULL",0.06
"Action",2001,"PS",0.00999999977648258,0.00999999977648258,0,0,"NULL",0.02
"Action",2001,"PS2",1.36000001430511,0.860000014305115,0.639999985694885,0.129999995231628,"NULL",2.99
"Action",2001,"PS2",0.990000009536743,0.479999989271164,1.0900000333786,0.140000000596046,"NULL",2.7
"Action",2001,"PS",1.37000000476837,2,0.140000000596046,0.219999998807907,"NULL",3.73
"Action",2001,"PS2",2.45000004768372,2.00999999046326,0.870000004768372,0.720000028610229,"NULL",6.05
"Action",2001,"PS2",6.98999977111816,4.51000022888184,0.300000011920929,1.29999995231628,"NULL",13.1
"Action",2001,"PS",0.569999992847443,0.870000004768372,0.0199999995529652,0.0900000035762787,"NULL",1.55
"Action",2001,"PS2",1.08000004291534,0.699999988079071,0.340000003576279,0.209999993443489,"NULL",2.33
"Action",2001,"PS2",0.529999971389771,0.159999996423721,1.07000005245209,0.100000001490116,"NULL",1.86
"Action",2001,"PS",1.12000000476837,0.579999983310699,0,0.0799999982118607,"NULL",1.78
"Action",2001,"PS2",0.620000004768372,0.490000009536743,0,0.159999996423721,"NULL",1.27
"Action",2001,"PS2",0.560000002384186,0.439999997615814,0,0.150000005960464,"NULL",1.15
"Action",2001,"PS2",0.230000004172325,0.180000007152557,0,0.0599999986588955,"NULL",0.47
"Action",2001,"PS2",0.25,0.189999997615814,0,0.0599999986588955,"NULL",0.5
"Action",2001,"PS",0.239999994635582,0.170000001788139,0,0.0299999993294477,"NULL",0.44
"Action",2001,"PS",0.140000000596046,0.100000001490116,0.159999996423721,0.0299999993294477,"NULL",0.43
"Action",2001,"PS2",0.259999990463257,0.200000002980232,0,0.0700000002980232,"NULL",0.53
"Action",2001,"PS2",0.209999993443489,0.159999996423721,0.119999997317791,0.0500000007450581,"NULL",0.54
"Action",2001,"PS2",0.270000010728836,0.209999993443489,0,0.0700000002980232,"NULL",0.55
"Action",2001,"PS",0.180000007152557,0.119999997317791,0,0.0199999995529652,"NULL",0.32
"Action",2001,"PS",0.170000001788139,0.119999997317791,0,0.0199999995529652,"NULL",0.31
"Action",2001,"PS",0.140000000596046,0.100000001490116,0,0.0199999995529652,"NULL",0.26
"Action",2001,"PS2",0.129999995231628,0.100000001490116,0,0.0299999993294477,"NULL",0.26
"Action",2001,"PS",0.150000005960464,0.100000001490116,0,0.0199999995529652,"NULL",0.27
"Action",2001,"PS",0.100000001490116,0.0700000002980232,0,0.00999999977648258,"NULL",0.18
"Action",2001,"PS",0.0799999982118607,0.0500000007450581,0,0.00999999977648258,"NULL",0.14
"Action",2001,"PS2",0.0599999986588955,0.0500000007450581,0,0.0199999995529652,"NULL",0.13
"Action",2001,"PS2",0.0700000002980232,0.0599999986588955,0,0.0199999995529652,"NULL",0.15
"Action",2001,"PS",0.0799999982118607,0.0500000007450581,0,0.00999999977648258,"NULL",0.14
"Action",2001,"PS2",0.0700000002980232,0.0500000007450581,0,0.0199999995529652,"NULL",0.14
"Action",2001,"PS2",0.0399999991059303,0.0299999993294477,0,0.00999999977648258,"NULL",0.08
"Action",2001,"PS",0.0599999986588955,0.0399999991059303,0,0.00999999977648258,"NULL",0.11
"Action",2002,"PS2",0.0399999991059303,0.0299999993294477,0,0.00999999977648258,"NULL",0.08
"Action",2002,"PS",0,0,0.129999995231628,0.00999999977648258,"NULL",0.14
"Action",2002,"PS2",0.0900000035762787,0.0700000002980232,0,0.0199999995529652,"NULL",0.18
"Action",2002,"PS",0,0,0.180000007152557,0.00999999977648258,"NULL",0.19
"Action",2002,"PS2",0.109999999403954,0.0900000035762787,0,0.0299999993294477,"NULL",0.23
"Action",2002,"PS2",0.100000001490116,0.0799999982118607,0,0.0299999993294477,"NULL",0.21
"Action",2002,"PS2",0.0299999993294477,0.0199999995529652,0.150000005960464,0.00999999977648258,"NULL",0.21
"Action",2002,"PS2",0.109999999403954,0.0900000035762787,0,0.0299999993294477,"NULL",0.23
"Action",2002,"PS",0.159999996423721,0.109999999403954,0,0.0199999995529652,"NULL",0.29
"Action",2002,"PS2",0.150000005960464,0.119999997317791,0,0.0399999991059303,"NULL",0.31
"Action",2002,"PS2",0.150000005960464,0.119999997317791,0,0.0399999991059303,"NULL",0.31
"Action",2002,"PS2",0.159999996423721,0.129999995231628,0,0.0399999991059303,"NULL",0.33
"Action",2002,"PS2",0.180000007152557,0.140000000596046,0.159999996423721,0.0500000007450581,"NULL",0.53
"Action",2002,"PS2",0.200000002980232,0.159999996423721,0,0.0500000007450581,"NULL",0.41
"Action",2002,"PS2",0.200000002980232,0.150000005960464,0,0.0500000007450581,"NULL",0.4
"Action",2002,"PS2",0.189999997615814,0.150000005960464,0,0.0500000007450581,"NULL",0.39
"Action",2002,"PS2",0.189999997615814,0.150000005960464,0,0.0500000007450581,"NULL",0.39
"Action",2002,"PS2",0.209999993443489,0.159999996423721,0,0.0500000007450581,"NULL",0.42
"Action",2002,"PS2",0.219999998807907,0.180000007152557,0,0.0599999986588955,"NULL",0.46
"Action",2002,"PS2",0.219999998807907,0.170000001788139,0,0.0599999986588955,"NULL",0.45
"Action",2002,"PS2",0.129999995231628,0.100000001490116,0.25,0.0299999993294477,"NULL",0.51
"Action",2002,"PS2",0.200000002980232,0.150000005960464,0.0599999986588955,0.0500000007450581,"NULL",0.46
"Action",2002,"PS2",0.589999973773956,0.46000000834465,0,0.150000005960464,"NULL",1.2
"Action",2002,"PS2",0.129999995231628,0.100000001490116,0.740000009536743,0.0299999993294477,"NULL",1
"Action",2002,"PS",0.75,1.0900000333786,0.0199999995529652,0.119999997317791,"NULL",1.98
"Action",2002,"PS2",1.25999999046326,0.0500000007450581,0,0.209999993443489,"NULL",1.52
"Action",2002,"PS2",0.860000014305115,0.670000016689301,0,0.219999998807907,"NULL",1.75
"Action",2002,"PS2",8.40999984741211,5.48999977111816,0.469999998807907,1.77999997138977,"NULL",16.15
"Action",2002,"PS2",1.94000005722046,1.95000004768372,0.0799999982118607,0.699999988079071,"NULL",4.67
"Action",2002,"PS2",2.71000003814697,1.50999999046326,0.0299999993294477,0.230000004172325,"NULL",4.48
"Action",2002,"PS2",0.899999976158142,1.22000002861023,0.0399999991059303,0.439999997615814,"NULL",2.6
"Action",2002,"PS2",1.36000001430511,1.14999997615814,0.0399999991059303,0.409999996423721,"NULL",2.96
"Action",2002,"PS2",1.23000001907349,1.76999998092651,0.0500000007450581,0.490000009536743,"NULL",3.54
"Action",2002,"PS",0,0,0.0199999995529652,0,"NULL",0.02
"Action",2002,"PS2",0,0,0.0199999995529652,0,"NULL",0.02
"Action",2002,"PS2",0.0299999993294477,0.0199999995529652,0,0.00999999977648258,"NULL",0.06
"Action",2002,"PS2",0.0299999993294477,0.0199999995529652,0,0.00999999977648258,"NULL",0.06
"Action",2002,"PS2",0.0399999991059303,0.0299999993294477,0,0.00999999977648258,"NULL",0.08
"Action",2002,"PS2",0.0299999993294477,0.0299999993294477,0,0.00999999977648258,"NULL",0.07
"Action",2003,"PS2",0.0199999995529652,0.0199999995529652,0,0.00999999977648258,"NULL",0.05
"Action",2003,"PS2",0,0,0.0399999991059303,0,"NULL",0.04
"Action",2003,"PS2",1.77999997138977,1.12000000476837,0.0900000035762787,0.189999997615814,"NULL",3.18
"Action",2003,"PS2",1.5,1.27999997138977,0.0500000007450581,0.46000000834465,"NULL",3.29
"Action",2003,"PS2",1.88999998569489,1.04999995231628,0.0199999995529652,0.310000002384186,"NULL",3.27
"Action",2003,"PS2",1.14999997615814,1.11000001430511,0,0.400000005960464,"NULL",2.66
"Action",2003,"PS2",0.850000023841858,0.660000026226044,0,0.219999998807907,"NULL",1.73
"Action",2003,"PS2",0.709999978542328,0.579999983310699,0.509999990463257,0.170000001788139,"NULL",1.97
"Action",2003,"PS2",0.879999995231628,1.02999997138977,0,0.310000002384186,"NULL",2.22
"Action",2003,"PS2",0.629999995231628,0.209999993443489,1.12999999523163,0.129999995231628,"NULL",2.1
"Action",2003,"PS2",1.25999999046326,0.600000023841858,0.0500000007450581,0.180000007152557,"NULL",2.09
"Action",2003,"PS2",0.449999988079071,0.349999994039536,0,0.119999997317791,"NULL",0.92
"Action",2003,"PS2",0.46000000834465,0.360000014305115,0,0.119999997317791,"NULL",0.94
"Action",2003,"PS2",0.170000001788139,0.129999995231628,0.509999990463257,0.0399999991059303,"NULL",0.85
"Action",2003,"PS2",0.439999997615814,0.340000003576279,0.25,0.109999999403954,"NULL",1.14
"Action",2003,"PS2",0.519999980926514,0.409999996423721,0,0.140000000596046,"NULL",1.07
"Action",2003,"PS2",0.610000014305115,0.479999989271164,0,0.159999996423721,"NULL",1.25
"Action",2003,"PS2",0.629999995231628,0.490000009536743,0,0.159999996423721,"NULL",1.28
"Action",2003,"PS2",0.540000021457672,0.349999994039536,0.46000000834465,0.100000001490116,"NULL",1.45
"Action",2003,"PS2",0.219999998807907,0.170000001788139,0,0.0599999986588955,"NULL",0.45
"Action",2003,"PS2",0.219999998807907,0.170000001788139,0,0.0599999986588955,"NULL",0.45
"Action",2003,"PS2",0.209999993443489,0.170000001788139,0,0.0599999986588955,"NULL",0.44
"Action",2003,"PS2",0.209999993443489,0.170000001788139,0,0.0599999986588955,"NULL",0.44
"Action",2003,"PS2",0.209999993443489,0.159999996423721,0,0.0599999986588955,"NULL",0.43
"Action",2003,"PS2",0.189999997615814,0.150000005960464,0,0.0500000007450581,"NULL",0.39
"Action",2003,"PS2",0.209999993443489,0.159999996423721,0,0.0500000007450581,"NULL",0.42
"Action",2003,"PS2",0.259999990463257,0.200000002980232,0,0.0700000002980232,"NULL",0.53
"Action",2003,"PS2",0.219999998807907,0.170000001788139,0.140000000596046,0.0599999986588955,"NULL",0.59
"Action",2003,"PS2",0.280000001192093,0.219999998807907,0,0.0700000002980232,"NULL",0.57
"Action",2003,"PS2",0.349999994039536,0.270000010728836,0,0.0900000035762787,"NULL",0.71
"Action",2003,"PS2",0.0500000007450581,0.0399999991059303,0.230000004172325,0.00999999977648258,"NULL",0.33
"Action",2003,"PS2",0.170000001788139,0.129999995231628,0,0.0399999991059303,"NULL",0.34
"Action",2003,"PS2",0.170000001788139,0.129999995231628,0,0.0500000007450581,"NULL",0.35
"Action",2003,"PS2",0.150000005960464,0.119999997317791,0,0.0399999991059303,"NULL",0.31
"Action",2003,"PS2",0.140000000596046,0.109999999403954,0,0.0399999991059303,"NULL",0.29
"Action",2003,"PS2",0.109999999403954,0.0900000035762787,0,0.0299999993294477,"NULL",0.23
"Action",2003,"PS2",0,0,0.219999998807907,0,"NULL",0.22
"Action",2003,"PS2",0,0,0.239999994635582,0,"NULL",0.24
"Action",2003,"PS2",0.100000001490116,0.0700000002980232,0,0.0199999995529652,"NULL",0.19
"Action",2003,"PS2",0.0900000035762787,0.0700000002980232,0,0.0199999995529652,"NULL",0.18
"Action",2003,"PS2",0.0599999986588955,0.0500000007450581,0,0.0199999995529652,"NULL",0.13
"Action",2003,"PS2",0.0799999982118607,0.0700000002980232,0,0.0199999995529652,"NULL",0.17
"Action",2003,"PS2",0.0799999982118607,0.0599999986588955,0,0.0199999995529652,"NULL",0.16
"Action",2003,"PS2",0.0399999991059303,0.0299999993294477,0,0.00999999977648258,"NULL",0.08
"Action",2003,"PS2",0.0599999986588955,0.0500000007450581,0,0.0199999995529652,"NULL",0.13
"Action",2003,"PS2",0.0599999986588955,0.0399999991059303,0,0.00999999977648258,"NULL",0.11
"Action",2004,"PS2",0.0500000007450581,0.0399999991059303,0,0.00999999977648258,"NULL",0.1
"Action",2004,"PS2",0.0399999991059303,0.0299999993294477,0,0.00999999977648258,"NULL",0.08
"Action",2004,"PS2",0.0799999982118607,0.0599999986588955,0,0.0199999995529652,"NULL",0.16
"Action",2004,"PS2",0.0700000002980232,0.0500000007450581,0,0.0199999995529652,"NULL",0.14
"Action",2004,"PS2",0.0900000035762787,0.0700000002980232,0,0.0199999995529652,"NULL",0.18
"Action",2004,"PS2",0.100000001490116,0.0799999982118607,0,0.0299999993294477,"NULL",0.21
"Action",2004,"PS2",0.100000001490116,0.0799999982118607,0,0.0299999993294477,"NULL",0.21
"Action",2004,"PS2",0.140000000596046,0.109999999403954,0,0.0399999991059303,"NULL",0.29
"Action",2004,"PS2",0.129999995231628,0.100000001490116,0,0.0299999993294477,"NULL",0.26
"Action",2004,"PS2",0,0,0.319999992847443,0,"NULL",0.32
"Action",2004,"PS2",0.159999996423721,0.119999997317791,0,0.0399999991059303,"NULL",0.32
"Action",2004,"PS2",0.349999994039536,0.270000010728836,0,0.0900000035762787,"NULL",0.71
"Action",2004,"PS2",0.370000004768372,0.28999999165535,0,0.100000001490116,"NULL",0.76
"Action",2004,"PS2",0.340000003576279,0.270000010728836,0,0.0900000035762787,"NULL",0.7
"Action",2004,"PS2",0.189999997615814,0.150000005960464,0.170000001788139,0.0500000007450581,"NULL",0.56
"Action",2004,"PS2",0.200000002980232,0.159999996423721,0,0.0500000007450581,"NULL",0.41
"Action",2004,"PS2",0.219999998807907,0.170000001788139,0,0.0599999986588955,"NULL",0.45
"Action",2004,"PS2",0.219999998807907,0.170000001788139,0,0.0599999986588955,"NULL",0.45
"Action",2004,"PS2",0.219999998807907,0.170000001788139,0,0.0599999986588955,"NULL",0.45
"Action",2004,"PS2",0.0399999991059303,0.0299999993294477,0.360000014305115,0.00999999977648258,"NULL",0.44
"Action",2004,"PSP",0.180000007152557,0.00999999977648258,0.300000011920929,0.0199999995529652,"NULL",0.51
"Action",2004,"PS2",0.25,0.189999997615814,0,0.0599999986588955,"NULL",0.5
"Action",2004,"PS2",0.239999994635582,0.189999997615814,0,0.0599999986588955,"NULL",0.49
"Action",2004,"PS2",0.219999998807907,0.0500000007450581,1.05999994277954,0.0199999995529652,"NULL",1.35
"Action",2004,"PS2",0.519999980926514,0.560000002384186,0,0.170000001788139,"NULL",1.25
"Action",2004,"PS2",0.620000004768372,0.479999989271164,0,0.159999996423721,"NULL",1.26
"Action",2004,"PS2",0.5,0.389999985694885,0,0.129999995231628,"NULL",1.02
"Action",2004,"PS2",0.959999978542328,1.08000004291534,0.0399999991059303,0.300000011920929,"NULL",2.38
